sample_id,group_id,role,split_id,profile_id,trajectory_id,scenario_id,context_start_s,context_end_s,observed_path,observed_sha256,oracle_opened_for_representation
g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024__clean_asynchronous::context_030.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024/clean_asynchronous/raw_dual_stream.npz,f49b16767d97d9a4c9211504c3b82bcd2784e17574426148c98654805810f205,False
g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024__clean_asynchronous::context_060.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024/clean_asynchronous/raw_dual_stream.npz,f49b16767d97d9a4c9211504c3b82bcd2784e17574426148c98654805810f205,False
g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024__clean_asynchronous::context_090.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024/clean_asynchronous/raw_dual_stream.npz,f49b16767d97d9a4c9211504c3b82bcd2784e17574426148c98654805810f205,False
g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024__clean_asynchronous::context_120.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_024__seed_300024/clean_asynchronous/raw_dual_stream.npz,f49b16767d97d9a4c9211504c3b82bcd2784e17574426148c98654805810f205,False
g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025__clean_asynchronous::context_030.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025/clean_asynchronous/raw_dual_stream.npz,8edb3848ee88a2d22e4f60daeffbaa3f6734e595d05747de70ffc3bc0b84a503,False
g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025__clean_asynchronous::context_060.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025/clean_asynchronous/raw_dual_stream.npz,8edb3848ee88a2d22e4f60daeffbaa3f6734e595d05747de70ffc3bc0b84a503,False
g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025__clean_asynchronous::context_090.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025/clean_asynchronous/raw_dual_stream.npz,8edb3848ee88a2d22e4f60daeffbaa3f6734e595d05747de70ffc3bc0b84a503,False
g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025__clean_asynchronous::context_120.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_025__seed_300025/clean_asynchronous/raw_dual_stream.npz,8edb3848ee88a2d22e4f60daeffbaa3f6734e595d05747de70ffc3bc0b84a503,False
g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026__clean_asynchronous::context_030.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026/clean_asynchronous/raw_dual_stream.npz,7d16eab9aa8ca2b60a442025f79779ee453fbea4f48b3d3b7bad0ef407657ad7,False
g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026__clean_asynchronous::context_060.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026/clean_asynchronous/raw_dual_stream.npz,7d16eab9aa8ca2b60a442025f79779ee453fbea4f48b3d3b7bad0ef407657ad7,False
g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026__clean_asynchronous::context_090.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026/clean_asynchronous/raw_dual_stream.npz,7d16eab9aa8ca2b60a442025f79779ee453fbea4f48b3d3b7bad0ef407657ad7,False
g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026__clean_asynchronous::context_120.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_026__seed_300026/clean_asynchronous/raw_dual_stream.npz,7d16eab9aa8ca2b60a442025f79779ee453fbea4f48b3d3b7bad0ef407657ad7,False
g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027__clean_asynchronous::context_030.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027/clean_asynchronous/raw_dual_stream.npz,03c52a051ddd49c29280d932739dbb1c358aacd6845297e391e875c2bac492d3,False
g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027__clean_asynchronous::context_060.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027/clean_asynchronous/raw_dual_stream.npz,03c52a051ddd49c29280d932739dbb1c358aacd6845297e391e875c2bac492d3,False
g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027__clean_asynchronous::context_090.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027/clean_asynchronous/raw_dual_stream.npz,03c52a051ddd49c29280d932739dbb1c358aacd6845297e391e875c2bac492d3,False
g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027__clean_asynchronous::context_120.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_027__seed_300027/clean_asynchronous/raw_dual_stream.npz,03c52a051ddd49c29280d932739dbb1c358aacd6845297e391e875c2bac492d3,False
g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028__clean_asynchronous::context_030.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028/clean_asynchronous/raw_dual_stream.npz,84f9369f5ae7628cb520d4389660f645dfa11d81f7a39df86b6e1b690d53f055,False
g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028__clean_asynchronous::context_060.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028/clean_asynchronous/raw_dual_stream.npz,84f9369f5ae7628cb520d4389660f645dfa11d81f7a39df86b6e1b690d53f055,False
g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028__clean_asynchronous::context_090.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028/clean_asynchronous/raw_dual_stream.npz,84f9369f5ae7628cb520d4389660f645dfa11d81f7a39df86b6e1b690d53f055,False
g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028__clean_asynchronous::context_120.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_028__seed_300028/clean_asynchronous/raw_dual_stream.npz,84f9369f5ae7628cb520d4389660f645dfa11d81f7a39df86b6e1b690d53f055,False
g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029__clean_asynchronous::context_030.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029/clean_asynchronous/raw_dual_stream.npz,6806e6235855765e71a98336b8839b9fb7b74243919927135cfd0cb8f4fde5e2,False
g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029__clean_asynchronous::context_060.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029/clean_asynchronous/raw_dual_stream.npz,6806e6235855765e71a98336b8839b9fb7b74243919927135cfd0cb8f4fde5e2,False
g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029__clean_asynchronous::context_090.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029/clean_asynchronous/raw_dual_stream.npz,6806e6235855765e71a98336b8839b9fb7b74243919927135cfd0cb8f4fde5e2,False
g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029__clean_asynchronous::context_120.000,locked_test_profile_004,held_out,locked_test,locked_test_profile_004,g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_004/g2_event_spline__locked_test_profile_004__trajectory_029__seed_300029/clean_asynchronous/raw_dual_stream.npz,6806e6235855765e71a98336b8839b9fb7b74243919927135cfd0cb8f4fde5e2,False
g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030__clean_asynchronous::context_030.000,locked_test_profile_005,held_out,locked_test,locked_test_profile_005,g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_005/g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030/clean_asynchronous/raw_dual_stream.npz,262e10753490e28f351fea07d6f96f8a478bfa241919fbe2918229fb0de5426c,False
g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030__clean_asynchronous::context_060.000,locked_test_profile_005,held_out,locked_test,locked_test_profile_005,g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_005/g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030/clean_asynchronous/raw_dual_stream.npz,262e10753490e28f351fea07d6f96f8a478bfa241919fbe2918229fb0de5426c,False
g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030__clean_asynchronous::context_090.000,locked_test_profile_005,held_out,locked_test,locked_test_profile_005,g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_005/g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030/clean_asynchronous/raw_dual_stream.npz,262e10753490e28f351fea07d6f96f8a478bfa241919fbe2918229fb0de5426c,False
g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030__clean_asynchronous::context_120.000,locked_test_profile_005,held_out,locked_test,locked_test_profile_005,g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_005/g2_event_spline__locked_test_profile_005__trajectory_030__seed_300030/clean_asynchronous/raw_dual_stream.npz,262e10753490e28f351fea07d6f96f8a478bfa241919fbe2918229fb0de5426c,False
